;Longitude;Latitude;Esri_label;Corine_label;hfi
437;24.7430620736823;58.7622706056771;Trees;Coniferous forest;3
438;25.3467524721677;58.369392090207;Trees;Mixed forest;4
439;24.6912206794737;58.1717631754641;Trees;Coniferous forest;1
440;24.074896413502;58.312304431811;Trees;Mixed forest;6
441;24.6367273302147;59.3600192514211;Trees;Coniferous forest;45
442;26.6896867271526;59.5253978435249;Trees;Mixed forest;6
443;23.7493107971573;58.365008180459;Trees;Broad-leaved forest;4
444;26.3112568086891;58.0073463636917;Trees;Mixed forest;4
445;26.9016788616957;58.7995361190225;Trees;Mixed forest;9
446;24.9199593267483;59.0318082114577;Trees;Mixed forest;3
447;22.7508336109003;58.9365612650285;Trees;Coniferous forest;4
448;26.7781793591974;59.1196656246506;Trees;Mixed forest;2
449;26.5609801072874;59.0178418046436;Trees;Mixed forest;2
450;25.3110325494747;59.2211068048427;Trees;Broad-leaved forest;5
451;26.1255753902438;57.9828048109206;Trees;Mixed forest;5
452;24.572299631201;58.5843707507313;Trees;Mixed forest;3
453;27.1084684967;58.3098818607698;Trees;Mixed forest;10
454;27.641809550748;59.390840741639;Trees;Coniferous forest;23
455;26.2308194835881;58.2731035595662;Trees;Broad-leaved forest;3
456;27.1281219070167;57.5870318079674;Trees;Coniferous forest;4
457;23.8080410505755;58.4739554626276;Trees;Mixed forest;2
458;25.3069157515878;59.058890985808;Trees;Mixed forest;2
459;25.7637190972636;58.4448933325177;Trees;Broad-leaved forest;5
460;26.1047773459475;58.4516195163975;Trees;Broad-leaved forest;2
461;22.1639274077239;58.3614046138841;Trees;Coniferous forest;6
462;24.7143610246167;58.0694810142478;Trees;Coniferous forest;6
463;27.2488620204225;59.2717915251551;Crops;Coniferous forest;11
464;22.3877718914568;57.5907353828926;Trees;Broad-leaved forest;3
465;26.7125270600647;59.345932347263;Trees;Mixed forest;14
466;25.1614992963269;58.7712342539855;Trees;Mixed forest;2
467;27.0665590673893;59.2732488657244;Trees;Mixed forest;1
468;24.7414040550572;58.707896921613;Trees;Mixed forest;10
469;25.04852401418;59.469613689454;Trees;Broad-leaved forest;29
470;24.3970193157456;58.8930819226477;Trees;Coniferous forest;12
471;24.9226401646087;58.2138688595968;Trees;Mixed forest;2
472;22.3472092154583;57.6645037958103;Trees;Mixed forest;11
473;26.472303762501;57.5751477392836;Trees;Coniferous forest;2
474;25.8068537066168;59.0112062668077;Trees;Coniferous forest;11
475;27.0562352634212;57.6947392015621;Trees;Mixed forest;6
476;24.0815027568016;59.1045910837672;Trees;Mixed forest;4
477;25.871758599287;57.8639054118033;Trees;Coniferous forest;6
478;25.269610783664;59.2282402372809;Trees;Mixed forest;12
479;23.5401985173916;59.1331620975493;Trees;Broad-leaved forest;9
480;24.8173379527535;58.3237310439178;Rangeland;Mixed forest;2
481;25.433728374847;57.9890805158761;Trees;Mixed forest;5
482;27.8559007373194;59.1923109304106;Trees;Coniferous forest;2
483;27.0477873392544;59.0129101995626;Trees;Mixed forest;3
484;28.0175756908765;59.4339467966679;Trees;Coniferous forest;14
485;25.6292729413563;59.0842705596206;Trees;Broad-leaved forest;2
486;25.7492451989164;58.5502909590063;Trees;Broad-leaved forest;3
487;26.9495225943805;57.6420565164623;Trees;Coniferous forest;3
488;23.7190505381893;59.1924432288101;Trees;Coniferous forest;6
489;25.525388303325;59.4268161420977;Trees;Coniferous forest;3
490;26.3900914410099;58.8546340553685;Trees;Broad-leaved forest;3
491;25.5856305859018;58.324069456791;Trees;Mixed forest;26
492;23.58628041244;58.5506459121176;Trees;Broad-leaved forest;128
493;25.4905024795681;58.0175475170734;Trees;Broad-leaved forest;3
494;24.8931474082472;58.7894858937069;Trees;Mixed forest;3
495;25.927656745208;58.2600285701163;Trees;Broad-leaved forest;10
496;24.7841273169603;59.0611579532451;Trees;Coniferous forest;8
497;24.2065091201599;58.8762163100151;Trees;Coniferous forest;3
498;23.2608554714626;57.7969886896774;Trees;Coniferous forest;6
499;24.8005619441034;57.9115257379678;Trees;Coniferous forest;6
500;22.1394187089439;58.4591763292777;Trees;Coniferous forest;3
501;25.6405196279219;58.8513790083587;Trees;Broad-leaved forest;3
502;26.1327979083275;57.8986652348597;Trees;Mixed forest;5
503;22.7550519638555;58.2758123364153;Trees;Coniferous forest;18
504;25.1645159088597;57.6233328721185;Trees;Broad-leaved forest;4
505;26.4686845062498;58.8419286095957;Trees;Broad-leaved forest;3
506;24.8421632944157;59.1707931912433;Trees;Coniferous forest;10
507;26.6332997250638;57.813913840581;Trees;Mixed forest;4
508;24.5875685252187;59.0405118569434;Trees;Coniferous forest;3
509;26.0878419144554;57.7158663221177;Trees;Coniferous forest;2
510;27.2589790167075;59.1134209436485;Trees;Coniferous forest;2
511;25.1708731962313;58.5692009742663;Trees;Broad-leaved forest;10
512;27.3747181962394;58.1884565091715;Trees;Broad-leaved forest;4
513;26.9040051202373;57.8169245361598;Trees;Mixed forest;5
514;26.9414195815303;57.9676024890592;Trees;Coniferous forest;10
515;26.7914533502986;57.5213396954533;Rangeland;Mixed forest;6
516;25.0068492448271;57.5930327630538;Trees;Broad-leaved forest;3
517;25.7387709221717;59.584651998394;Trees;Coniferous forest;15
518;26.9937704595214;59.0605623121861;Trees;Mixed forest;5
519;25.7638736325905;59.4016209576467;Trees;Mixed forest;3
520;22.7431461863448;58.9454482855827;Trees;Coniferous forest;6
521;23.2209250353846;58.9994462680855;Trees;Mixed forest;6
522;26.7830271032521;58.1177880965744;Rangeland;Mixed forest;3
523;25.5099383840973;58.5805592932298;Trees;Mixed forest;7
524;22.7818174189461;58.4878170960181;Trees;Mixed forest;4
525;26.7848001630947;57.8686697596183;Trees;Coniferous forest;7
526;23.5346254009184;59.0763059862562;Trees;Broad-leaved forest;4
527;27.4321024953713;59.1590359659883;Trees;Coniferous forest;2
528;23.7570049255981;59.0705634723204;Trees;Coniferous forest;2
529;27.0357948507983;58.0059457388714;Rangeland;Coniferous forest;17
530;26.2503989369858;58.9128859885859;Trees;Coniferous forest;7
531;23.5955109925432;58.8791161180759;Trees;Broad-leaved forest;18
532;25.0146822818377;58.7702984096641;Trees;Mixed forest;3
533;26.3443269011542;59.1658684226695;Trees;Broad-leaved forest;4
534;25.0462559801752;58.3572487039818;Trees;Coniferous forest;6
535;23.845381428708;58.5220581144169;Trees;Coniferous forest;2
536;23.7689119451221;58.4505290021954;Trees;Mixed forest;6
537;24.7902701386321;58.6446207644121;Trees;Coniferous forest;3
538;24.0021211952013;58.4066717437853;NA;Broad-leaved forest;10
539;26.1051135294925;59.5304025251225;Trees;Coniferous forest;2
540;26.3392919796792;58.5299359697166;Trees;Mixed forest;4
541;26.4369727209527;58.9169059495265;Trees;Mixed forest;3
542;24.2478130302445;58.9450123190641;Trees;Mixed forest;3
543;25.2619241597971;58.8279582844808;Trees;Mixed forest;3
544;24.8130726820019;58.0141755748543;Trees;Mixed forest;3
545;23.6825639857103;58.6011001621704;Trees;Broad-leaved forest;13
546;26.9236776309658;57.689619254863;Trees;Coniferous forest;4
547;26.7833738003055;58.2094309815925;Trees;Mixed forest;7
548;25.2575353160348;57.8205446439457;Trees;Broad-leaved forest;14
549;21.978429916956;58.4723006416019;Trees;Broad-leaved forest;3
550;22.7149614454752;58.3207545481761;Trees;Broad-leaved forest;2
551;23.6364749960935;59.2294946431822;Trees;Coniferous forest;6
552;24.5046746665032;58.1677573823779;Trees;Coniferous forest;8
553;26.0176536690752;58.1225925073565;Trees;Mixed forest;3
554;22.6103139207241;58.8742592696612;Trees;Broad-leaved forest;11
555;23.7537229852912;59.200727154036;Trees;Coniferous forest;6
556;27.1362095723005;58.5262580001247;Trees;Mixed forest;4
557;23.9912198170603;58.8366268673853;Trees;Broad-leaved forest;2
558;25.4217204896268;57.9564106253248;Trees;Broad-leaved forest;11
559;22.5547670201324;57.5608191238501;Trees;Mixed forest;3
560;22.9122507248978;58.3504364398871;Trees;Mixed forest;5
561;26.0838455812944;57.6675707922565;Trees;Coniferous forest;2
562;25.9893570894307;58.5081056962085;Trees;Coniferous forest;6
563;27.3806457860711;58.2829533324746;Trees;Mixed forest;6
564;25.4727845181097;57.5337899378593;Trees;Coniferous forest;21
565;25.1084662051142;58.8670495069439;Trees;Broad-leaved forest;2
566;25.1062566917264;58.9566241755266;Trees;Coniferous forest;2
567;27.0326233355161;58.4329980779506;Trees;Coniferous forest;5
568;24.6045856757825;58.8451175851319;Rangeland;Mixed forest;2
569;24.8018795921872;58.4944308901205;Trees;Coniferous forest;9
570;24.7373160224349;58.2219569852301;Rangeland;Mixed forest;2
571;26.2663831935382;58.5887662101804;Trees;Mixed forest;12
572;26.4975438573051;58.3303852108385;Trees;Coniferous forest;12
573;26.4374565468549;59.5291655178455;Trees;Broad-leaved forest;4
574;27.327716315184;57.9193734625145;Trees;Coniferous forest;3
575;27.8061994544919;59.0954455358584;Trees;Mixed forest;3
576;27.0955246170426;59.2564817833775;Trees;Mixed forest;2
577;25.8016640389492;59.5389688089513;Trees;Mixed forest;4
578;27.188154883743;58.0317002451556;Trees;Coniferous forest;15
579;24.1903529890277;58.9779315299475;Trees;Coniferous forest;3
580;24.9357240841314;58.4764537406884;Trees;Mixed forest;7
581;24.5999062551741;58.174382449783;Trees;Coniferous forest;3
582;25.8524536983342;59.2550074298888;Trees;Broad-leaved forest;15
583;25.1270593339315;58.3741249029212;Trees;Coniferous forest;3
584;24.4156332435615;57.8919421973775;Trees;Broad-leaved forest;12
585;24.7087647685938;59.3047015868113;Trees;Mixed forest;16
586;25.7755496366289;58.2944770195268;Trees;Mixed forest;3
587;26.1787377713462;58.6315506589333;Trees;Broad-leaved forest;7
588;27.382494586465;59.1087546042509;Trees;Coniferous forest;10
589;26.3962406815086;57.8389719436432;Trees;Coniferous forest;4
590;27.4705699210501;57.8448261342881;Trees;Coniferous forest;10
591;26.72021902561;59.2087199539269;Trees;Coniferous forest;4
592;24.9042211679694;58.796977951481;Trees;Broad-leaved forest;3
593;24.7788105253319;58.7881965081109;Trees;Mixed forest;7
594;24.8606361776484;59.4627964838373;Trees;Coniferous forest;31
595;26.6473831219821;57.6297168166081;Trees;Coniferous forest;13
596;26.0891829736707;58.4441230540404;Trees;Mixed forest;2
597;24.6492512165783;58.2249333700236;Trees;Coniferous forest;1
598;25.7929501668739;57.5272259611279;Trees;Mixed forest;3
599;25.2844181237064;59.4158851866137;Trees;Coniferous forest;7
600;25.0335423034939;58.0220831777166;Trees;Mixed forest;4
601;27.3007058604282;59.0636729276495;Trees;Coniferous forest;10
602;26.49702544763;59.1828008556904;Trees;Broad-leaved forest;10
603;25.0985182453741;59.3884541215379;Trees;Broad-leaved forest;7
604;24.6159066193382;57.8795394826651;Trees;Coniferous forest;6
605;25.6313500845227;59.5121188807524;Trees;Broad-leaved forest;3
606;22.4240814766001;58.5075522620045;Trees;Broad-leaved forest;10
607;26.740979214215;58.4390900875973;Trees;Mixed forest;12
608;26.4489774842406;57.8698501829542;Trees;Mixed forest;4
609;27.3687476482404;57.8404585954582;Trees;Mixed forest;11
610;25.8879074668978;58.4995089868301;Trees;Coniferous forest;3
611;22.5910446994951;58.9205210869457;Trees;Broad-leaved forest;2
612;27.4906495208054;58.3823231564025;Trees;Broad-leaved forest;128
613;26.3533546392232;57.9472837706037;Trees;Broad-leaved forest;12
614;24.715589523214;57.7904807367462;Trees;Mixed forest;11
615;25.3255051624208;58.600609179825;Trees;Mixed forest;3
616;27.287602011834;59.105484682205;Built Area;Mixed forest;8
617;26.5612521184211;58.0711158733797;Trees;Mixed forest;6
618;24.9024668200519;58.8314055848573;Trees;Coniferous forest;3
619;27.3079507685416;57.528155244922;Trees;Mixed forest;2
620;25.4568287079699;57.7646267693481;Trees;Broad-leaved forest;18
621;25.5259294334934;58.3046362147835;Trees;Mixed forest;15
622;27.251309001842;58.243850392278;Trees;Mixed forest;3
623;23.3236957982805;58.9769840151014;Trees;Broad-leaved forest;13
624;22.4574552826563;58.3260529852386;Trees;Broad-leaved forest;11
625;24.2497723713293;59.0144145260708;Trees;Mixed forest;3
626;24.1751624055303;58.3054632341751;Trees;Mixed forest;10
627;26.5261095701433;58.95307621359;Trees;Mixed forest;2
628;26.5601338525161;59.4606951723487;Trees;Mixed forest;11
629;25.9861545821576;59.2851358014271;Trees;Mixed forest;24
630;23.9288530091129;58.8559907543558;Trees;Mixed forest;4
631;24.8304629724258;58.1620123128815;Rangeland;Coniferous forest;10
632;24.0860525159672;59.1934259637999;Trees;Mixed forest;10
633;26.7950888598917;57.6503672203666;Trees;Coniferous forest;5
634;27.2207255912931;58.1787497330233;Crops;Mixed forest;3
635;26.8160134793308;59.0807388278337;Trees;Broad-leaved forest;10
636;26.0958346452915;58.910914098095;Trees;Mixed forest;3
637;24.8492443978483;58.4956521126438;Trees;Mixed forest;11
638;25.3236773428178;58.5891246819839;Trees;Mixed forest;10
639;26.0469296516961;58.4140409852872;Trees;Coniferous forest;6
640;25.2990228258156;58.0385458596566;Trees;Mixed forest;4
641;24.3486337973234;59.2706945593112;Trees;Mixed forest;10
642;26.082673330953;58.463515064286;Rangeland;Broad-leaved forest;2
643;26.8589236225265;57.8666476186435;Trees;Coniferous forest;12
644;26.676548277439;58.0317265674495;Trees;Mixed forest;11
645;24.8785278657334;58.8263268518957;Trees;Mixed forest;3
646;26.6813766163491;59.2015085303354;Crops;Coniferous forest;11
647;24.3917332655843;58.7828032877896;Trees;Coniferous forest;3
648;25.4734486177487;57.7270381613001;Trees;Mixed forest;4
649;27.5309617397901;59.15459142667;Trees;Coniferous forest;5
650;27.4269601884985;59.0813718240584;Trees;Mixed forest;2
651;25.1752923068602;58.782423415102;Trees;Mixed forest;2
652;26.9486690721692;59.2693338710929;Trees;Broad-leaved forest;1
653;23.9591721536295;58.3579663063589;Trees;Mixed forest;6
654;25.3619230861622;59.1395433873721;Trees;Coniferous forest;4
655;27.908616424427;59.2855389471537;Trees;Coniferous forest;25
656;21.9088785784915;58.2799758103283;Trees;Mixed forest;2
657;25.3399470344183;59.1289062996771;Trees;Mixed forest;6
658;23.7280304351545;59.1808817512384;Trees;Coniferous forest;17
659;22.2852458593467;57.5346935316071;Trees;Coniferous forest;3
660;24.3931281037867;58.963048975098;Trees;Coniferous forest;2
661;27.6406114306879;59.2945392963831;Trees;Coniferous forest;11
662;26.8300642980949;58.1890602996083;Trees;Mixed forest;11
663;27.2541902778569;58.0202007393991;Trees;Coniferous forest;11
664;22.6289989940401;57.5460137543973;Trees;Coniferous forest;12
665;26.2018114177996;59.2570173152784;Trees;Mixed forest;11
666;24.9264303390621;58.2780704568604;Trees;Coniferous forest;2
667;26.1473240270532;58.7135433910267;Trees;Mixed forest;7
668;22.3097596134628;58.4397961051312;Trees;Mixed forest;2
669;25.8183436970366;59.1804196858284;Trees;Coniferous forest;16
670;27.2376924648664;59.4176219039195;Trees;Broad-leaved forest;35
671;25.3210979964335;58.774225804702;Trees;Broad-leaved forest;7
672;23.5917807277936;59.1699161107131;Trees;Broad-leaved forest;3
673;26.1638346116704;59.3398838247884;Trees;Mixed forest;20
674;26.6093118086196;58.1854241068954;Trees;Mixed forest;14
675;24.4404660177786;57.9067892238882;Trees;Mixed forest;11
676;24.419553684646;57.5525002103332;Trees;Coniferous forest;11
677;26.9988851992986;57.7210836636728;Trees;Mixed forest;4
678;27.606473634808;59.1407848017108;Trees;Coniferous forest;5
679;25.6195773272468;57.9549778006574;Trees;Coniferous forest;3
680;24.6310769967305;59.0763000430521;Rangeland;Coniferous forest;3
681;24.0108727649153;58.8273974697975;Rangeland;Broad-leaved forest;3
682;24.1721562855384;58.7943882437898;Trees;Broad-leaved forest;2
683;24.9958226333731;58.3052302927915;Trees;Coniferous forest;2
684;26.5972339929693;58.945248304853;Rangeland;Mixed forest;2
685;24.4766950019353;58.9981864545495;Trees;Coniferous forest;10
686;23.5041429648132;59.2086640169956;Trees;Coniferous forest;3
687;26.2595146816005;58.78677789911;Rangeland;Mixed forest;5
688;25.230929800211;58.3588067554498;Trees;Mixed forest;3
689;24.5074022796356;57.5903496727484;Trees;Broad-leaved forest;11
690;23.3197577063329;59.0013028024853;Trees;Mixed forest;5
691;22.1318818172591;58.3359338285243;Trees;Coniferous forest;14
692;25.1445750220606;59.0169710616338;Trees;Mixed forest;2
693;25.8694006764178;59.0718411428883;Trees;Coniferous forest;11
694;23.8623864359899;58.4047211821229;Trees;Broad-leaved forest;2
695;27.8858936970199;59.169571017407;Trees;Mixed forest;3
696;22.8102322132818;58.8897547078824;Trees;Coniferous forest;7
697;25.8039410785854;57.6144734024191;Trees;Mixed forest;10
698;27.2605780654885;57.6613760929138;Trees;Mixed forest;3
699;27.115873331535;58.1125812288727;Trees;Coniferous forest;19
700;25.6400361005933;59.2189943334134;Trees;Coniferous forest;7
701;22.8273203142011;58.3165665137021;Trees;Broad-leaved forest;13
702;27.570305765426;59.1780359549807;Trees;Mixed forest;9
703;27.3201729944413;59.1822266179822;Trees;Coniferous forest;3
704;26.2347691402294;59.2524530734972;Rangeland;Broad-leaved forest;7
705;24.3851109226026;57.7741603978215;Trees;Broad-leaved forest;10
706;24.5974606792908;58.5928127725333;Trees;Mixed forest;3
707;24.9564128419711;58.2824372360299;Trees;Coniferous forest;2
708;25.4594833209031;59.3343659764696;Trees;Coniferous forest;2
709;26.4861074839244;58.5519608512546;Trees;Mixed forest;3
710;27.1054561308089;58.9802517210829;Trees;Coniferous forest;11
711;26.6619952407076;59.0391544061591;Trees;Mixed forest;10
712;25.3861381570143;58.5728942536769;Trees;Coniferous forest;6
713;22.5096650928462;58.4330406182267;Trees;Coniferous forest;3
714;25.1973105694213;59.1421538251108;Trees;Broad-leaved forest;6
715;26.2260789417434;58.5802185010461;Trees;Mixed forest;4
716;25.1521461363857;59.2202142055548;Trees;Coniferous forest;5
717;27.1369619428366;58.1390345800497;Trees;Coniferous forest;5
718;26.0002643729493;58.7687236651669;Trees;Mixed forest;2
719;24.9087305775687;57.6495354107681;Trees;Mixed forest;13
720;23.7280196483329;58.5290725134466;Trees;Broad-leaved forest;6
721;25.9372860644634;59.0991573339458;Trees;Mixed forest;4
722;26.7607301389321;58.6635276336657;Trees;Broad-leaved forest;11
723;25.6412923636183;58.0343599376224;Trees;Coniferous forest;7
724;23.7972979477014;58.6130399790835;Trees;Broad-leaved forest;2
725;26.4054115778817;58.037410624568;Trees;Mixed forest;6
726;25.6542266183223;58.9576587513802;Trees;Coniferous forest;7
727;27.3831216227571;59.0180953909381;Rangeland;Coniferous forest;4
728;26.6966366969462;59.2185341337395;Trees;Coniferous forest;11
729;24.7555077429966;58.7129687661163;Trees;Mixed forest;10
730;22.7530713990523;58.5111305997727;Trees;Coniferous forest;2
731;23.8074521077052;58.9942764661246;Trees;Broad-leaved forest;4
732;25.6185428200038;58.8037089343443;Rangeland;Mixed forest;3
733;23.7199722216287;58.438301376492;Trees;Broad-leaved forest;13
734;24.4533863843475;58.806070458916;Trees;Coniferous forest;3
735;25.5845432214501;58.0143916828838;Trees;Coniferous forest;3
736;22.3661182916681;57.6138757954479;Trees;Coniferous forest;3
737;24.5975783231717;58.4606285329579;Trees;Mixed forest;3
738;26.6530620167637;58.9407493451099;Trees;Mixed forest;2
739;26.1207535015745;59.5606853213877;Trees;Mixed forest;10
740;25.9308200889324;59.3544827642902;Trees;Mixed forest;3
741;25.0906929403782;59.0910762956224;Trees;Mixed forest;2
742;24.0850250064839;58.8908431298407;Crops;Broad-leaved forest;10
743;27.196778106437;59.4020965704224;Rangeland;Mixed forest;29
744;26.53037236258;58.0415839320213;Trees;Mixed forest;13
745;26.4840715245612;58.1543968950934;Trees;Mixed forest;3
746;24.5230468472119;57.9366060072325;Trees;Coniferous forest;2
747;26.3154276572957;57.8901303546252;Trees;Mixed forest;5
748;27.0956819988132;58.4675728052754;Trees;Mixed forest;4
749;24.319867467827;58.987714230923;Trees;Mixed forest;2
750;25.554529152306;59.5847374945868;Trees;Coniferous forest;8
751;26.4209309406125;58.3191145615496;Trees;Broad-leaved forest;4
752;26.4505999521021;58.7054109318773;Trees;Mixed forest;13
753;27.156770570358;57.7066612605163;Trees;Mixed forest;4
754;22.8470617514123;58.8562723275426;Trees;Coniferous forest;14
755;24.2562048881346;58.4915035522262;Trees;Coniferous forest;2
756;24.5713053140304;58.7384544796444;Trees;Mixed forest;2
757;26.448525459243;57.6531582865553;Trees;Coniferous forest;6
758;25.8256255861561;58.4893283160864;Trees;Coniferous forest;10
759;25.7606168835638;57.5937070785933;Trees;Mixed forest;5
760;25.8520531290455;57.7831724001011;Trees;Broad-leaved forest;6
761;24.9360200802296;58.6690087275659;Trees;Mixed forest;4
762;24.6865023119427;58.845813306928;Trees;Mixed forest;3
763;24.4105449368526;57.5372493137522;Trees;Broad-leaved forest;7
764;25.3115067773207;59.1867046555968;Trees;Coniferous forest;4
765;25.8072580761833;57.897487676989;Trees;Coniferous forest;2
766;25.8745286912533;57.672839161329;Trees;Coniferous forest;18
767;26.1994750556253;58.7637853408884;Trees;Mixed forest;3
768;27.5276517071426;59.1359556784467;Trees;Mixed forest;6
769;24.8390739415035;58.7296462686856;Trees;Coniferous forest;6
770;23.7296084852166;59.0534523635521;Trees;Broad-leaved forest;2
771;25.6649329795316;57.9284227215682;Trees;Coniferous forest;3
772;26.2154689855649;57.6835811907425;Trees;Coniferous forest;3
773;24.6571745846452;59.1198385630667;Trees;Broad-leaved forest;3
774;26.5891504396044;58.9426966170731;Trees;Coniferous forest;2
775;24.440243258671;58.8271605056298;Trees;Mixed forest;6
776;23.7127914643641;58.8081625008027;Trees;Broad-leaved forest;6
777;25.3541977036832;57.7968115665521;Trees;Coniferous forest;3
778;24.3528982068489;57.7248738444316;Trees;Broad-leaved forest;22
779;25.1353579940242;58.7107038089077;Trees;Mixed forest;2
780;26.4194731274457;59.4375485144668;Trees;Mixed forest;8
781;22.129535466475;58.3025674450816;Trees;Mixed forest;3
782;27.4284901388256;59.1612522889079;Trees;Coniferous forest;2
783;24.4466916069828;57.6386155242345;Trees;Coniferous forest;5
784;27.2757493305795;57.8128484746427;Trees;Coniferous forest;3
785;25.3225943268423;58.7198291172509;Trees;Mixed forest;4
786;22.5507109208197;57.6064272526413;Trees;Coniferous forest;6
787;25.679181566076;58.7777981780446;Trees;Mixed forest;2
788;24.5645546870227;57.9822276908819;Trees;Mixed forest;12
789;23.8922888198394;58.8234117918936;Trees;Coniferous forest;2
790;27.0609228490983;59.2354590034739;Trees;Coniferous forest;9
791;26.9199549603901;58.8355281664658;Rangeland;Broad-leaved forest;13
792;25.7257731825053;59.6153046263348;Trees;Coniferous forest;15
793;26.7599486393888;59.1994866199994;Trees;Coniferous forest;3
794;23.4797000256417;59.0423333296211;Trees;Mixed forest;1
795;26.0128239899785;57.9719246717022;Trees;Mixed forest;10
796;21.9324812893794;58.276462824899;Trees;Coniferous forest;3
797;27.1606616148034;58.0603899611957;Crops;Coniferous forest;19
798;25.7021973244486;58.2002759619134;Trees;Broad-leaved forest;3
799;25.4046965164477;59.0918954012921;Trees;Mixed forest;10
800;25.8702609869586;59.5700622046833;Trees;Coniferous forest;128
801;25.031730924235;58.0086376595017;Rangeland;Coniferous forest;10
802;26.8554953029808;57.7349388751456;Trees;Coniferous forest;3
803;26.0294448116772;59.4997890587502;Rangeland;Mixed forest;3
804;26.6305812363801;57.6221377969765;Trees;Coniferous forest;10
805;25.0706554465183;58.4231538006071;Trees;Broad-leaved forest;3
806;26.3355879330571;58.9052704693536;Trees;Mixed forest;3
807;26.3589741754309;58.7997953083696;Trees;Broad-leaved forest;3
808;22.4355519997989;57.6534706299614;Trees;Broad-leaved forest;4
809;24.214009934422;58.7823131701445;Trees;Broad-leaved forest;2
810;24.5879030675919;58.0655073974388;Trees;Mixed forest;13
811;24.461556866403;57.6019838075022;Trees;Broad-leaved forest;5
812;25.4045591402851;58.8809952650235;Trees;Mixed forest;4
813;27.0216607171133;57.7047276284366;Trees;Coniferous forest;13
814;25.4415842186062;58.6197804336753;Trees;Coniferous forest;2
815;26.4417091361936;57.9820805202785;Trees;Mixed forest;4
816;24.8195902124266;58.8579140577256;Trees;Mixed forest;7
817;26.0437926639631;58.7982666926291;Trees;Mixed forest;2
818;26.3905021395422;58.5025423468727;Rangeland;Mixed forest;6
819;26.1034046165291;57.7989565670479;Rangeland;Coniferous forest;22
820;26.6920616151408;58.0307860509618;Trees;Mixed forest;7
821;24.840190438769;57.7502373011097;Crops;Broad-leaved forest;10
822;25.2743269527475;59.1532047929148;Rangeland;Coniferous forest;7
823;23.5259106586842;59.2182336054036;Trees;Coniferous forest;5
824;26.0000313094669;57.5383388004765;Trees;Broad-leaved forest;3
825;26.8346081356598;59.0174644821646;Trees;Mixed forest;10
826;26.8268790288579;57.8135256189977;Rangeland;Coniferous forest;5
827;25.8755383191559;58.7394390315087;Trees;Broad-leaved forest;14
828;26.064215034672;58.8659635583655;Trees;Coniferous forest;3
829;22.9638701716998;58.4283320678824;Trees;Broad-leaved forest;4
830;26.8938837879432;59.3148793864364;Rangeland;Mixed forest;7
831;25.8608618457164;58.4437594440479;Trees;Broad-leaved forest;3
832;24.8010088522762;57.7186633596237;Trees;Mixed forest;2
833;25.7224211245394;59.5334446574391;Trees;Coniferous forest;6
834;25.4781978522381;57.7791587582298;Trees;Coniferous forest;4
835;26.1079918090468;59.2115260443069;Trees;Broad-leaved forest;5
836;23.8520796995663;58.4435592409439;Trees;Mixed forest;2
837;27.3893223263424;59.2252936125928;Trees;Mixed forest;2
838;25.3814849776984;59.4261426095925;Trees;Coniferous forest;10
839;22.9288414532562;58.3722085986164;Trees;Broad-leaved forest;8
840;23.8488763387035;59.0774175040912;Trees;Mixed forest;3
841;24.8370235989842;58.1614035240018;Rangeland;Coniferous forest;10
842;26.2349628088505;57.9537226301576;Trees;Coniferous forest;12
843;25.6500101888962;59.1100246396304;Crops;Broad-leaved forest;2
844;24.5300797569194;59.5561882139207;Trees;Coniferous forest;128
845;26.3147954459245;59.4863771345221;Rangeland;Mixed forest;10
846;24.1949198466286;58.5380833733396;Trees;Broad-leaved forest;5
847;25.5789978067042;59.3147910283916;Trees;Mixed forest;3
848;26.1354292329872;58.9321575691007;Trees;Broad-leaved forest;10
849;25.5863632924256;59.2564627486593;Trees;Mixed forest;4
850;25.4922142669555;58.0313306423804;Rangeland;Coniferous forest;3
851;26.9985299229964;58.9737335344065;Trees;Coniferous forest;3
852;22.3197893865212;58.5521476357133;Trees;Coniferous forest;18
853;21.990496608959;58.2958239872904;Trees;Mixed forest;6
854;26.9946307363118;58.0418987060344;Crops;Coniferous forest;20
855;26.4668881134517;57.8642983036878;Trees;Mixed forest;4
856;23.6400996553525;58.6757684662224;Trees;Broad-leaved forest;2
857;22.101937699638;58.3788658131169;Trees;Coniferous forest;6
858;24.9471238020889;58.369633210274;Trees;Mixed forest;3
859;24.2529860796814;59.3300799306489;Trees;Coniferous forest;20
860;27.2213247254905;57.8776717910519;Trees;Coniferous forest;3
861;27.802088177963;59.2872994116845;Trees;Broad-leaved forest;14
862;23.9430651407416;58.8009544764386;Rangeland;Broad-leaved forest;2
863;24.2979900782489;58.9457237923844;Trees;Mixed forest;6
864;26.1785461077519;59.2231595659707;Trees;Mixed forest;5
865;22.4913173655416;57.5641362213538;Trees;Mixed forest;3
866;22.3135259731032;57.6312647574846;Trees;Broad-leaved forest;4
867;26.0057254934149;58.0206059322684;Rangeland;Mixed forest;18
868;24.566008740299;58.8345362104623;Trees;Coniferous forest;2
869;26.9747256130582;59.2738753336202;Trees;Mixed forest;3
870;25.1496440830889;58.6362095059924;Crops;Mixed forest;2
871;24.9595253015905;57.64570817332;Trees;Mixed forest;11
872;26.2577471519657;59.0620494208873;Trees;Mixed forest;7
873;22.6510129503954;58.471518318281;Trees;Coniferous forest;3
